NAME,CITY,STATE,ZIP,ZIP_PLUS4,COUNTY_CODE,COUNTY_NAME,MSA,MARKET_SEGMENT,SIMPLIFIED_MENU,MENU_TYPE,UNITS,EMPLOYEES,ANNUAL_SALES,AVERAGE_CHECK,FOOD_BEVERAGE_PURCHASE,FOOD_PURCHASE,BEVERAGE_PURCHASE,TOTAL_CATEGORY_DRY,TOTAL_CATEGORY_FRESH,TOTAL_CATEGORY_FROZEN,TOTAL_CATEGORY_PROTEIN,"% Share of F&B Purchases from Company",Percentage_Range
"SUSHI THAI RESTAURANT",RALEIGH,NC,27607,2903,37183,WAKE,6640,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","OTHER ASIAN",THAI,"INDEPENDENT (1-9 UNITS)","20 TO 49","$500,001 - $1,000,000","$15 TO $20",269134.757831529,252709.71319691,16425.0446346192,40364.0038279866,52131.6634055304,37476.4250925999,99885.38485741,0.9341888598033591,>90%
"TONYS PIZZA",RALEIGH,NC,27613,6991,37183,WAKE,6640,"LSR - QUICK CASUAL","PIZZA, PASTA & ITALIAN",PIZZERIA,"INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$7 TO $10",80097.5945505876,73694.0560122328,6403.53853835477,12959.5422800037,10672.5642305913,13927.6963209216,23632.106510595,0.9272629864979797,>90%
"TOKYO HOUSE JAPANESE RESTAURANT & SUSHI BAR",RALEIGH,NC,27615,6164,37183,WAKE,6640,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","OTHER ASIAN",JAPANESE,"INDEPENDENT (1-9 UNITS)","5 TO 9","$500,001 - $1,000,000","$15 TO $20",181436.030787916,170363.158119848,11072.8726680673,27211.218276914,35144.3349899528,25264.5695847963,67337.2993821787,0.19336037712176568,<50%
WENDY'S,"HOBE SOUND",FL,33455,5213,12085,MARTIN,2710,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,"501+ UNITS","20 TO 49","$1,000,001 - $2,500,000","$5 TO $7",478199.4246,400480.06653162,77719.3580683805,74987.5704385604,40976.8144473008,89238.395907455,130306.269942416,0.6913468058296498,">50% & <70%"
"BURGER KING",GREENVILLE,NC,27858,4118,37147,PITT,3150,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,"501+ UNITS","20 TO 49","$1,000,001 - $2,500,000","$5 TO $7",422161.8669,353550.012496658,68611.8544033419,66200.1899251928,36174.9671722365,78781.0396195373,115036.395607712,0.9619552260725256,>90%
"LOGAN'S ROADHOUSE","ROANOKE RAPIDS",NC,27870,5076,37083,HALIFAX,NULL,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","STEAK, SEAFOOD & FISH","FAMILY STEAK / CHOPHOUSE","101-250 UNITS","OVER 50","$2,500,001 - $5,000,000","$10 TO $15",929849.956422342,870899.749027441,58950.2073949016,120831.64057187,162411.621110079,154812.146860276,373351.313501043,0.45353953393166313,<50%
WHATABURGER,CONCORD,NC,28025,3512,37025,CABARRUS,1520,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,"501+ UNITS","20 TO 49","$1,000,001 - $2,500,000","$5 TO $7",454144.0932,380334.32769563,73809.7655043702,71215.3976483291,38915.517840617,84749.3499640103,123751.346733162,0.6628823950239162,">50% & <70%"
"CHINA SHUTTLE",CONCORD,NC,28025,2809,37025,CABARRUS,1520,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CHINESE,CHINESE,"INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$15 TO $20",65756.6424302696,61743.5755352982,4013.06689497146,9861.97913698091,12737.1253623007,9156.46832179689,24404.6052951289,0.11367664446680292,<50%
"TONYS PIZZA",HUNTERSVILLE,NC,28078,7605,37119,MECKLENBURG,1520,"LSR - QUICK CASUAL","PIZZA, PASTA & ITALIAN",PIZZERIA,"INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$7 TO $10",112040.307438216,103083.054345221,8957.25309299528,18127.7741167762,14928.7551549921,19482.0254772647,33056.5292717683,0.8208971691322784,">70% & <90%"
MCDONALD'S,CHARLOTTE,NC,28210,3237,37119,MECKLENBURG,1520,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,"501+ UNITS","20 TO 49","$1,000,001 - $2,500,000","$5 TO $7",728371.3509,609992.802296144,118378.548603856,114217.615436761,62413.9975064267,135923.816791774,198476.512070437,0.4986352547541154,<50%
"TRICOR INCORPORATED SONNYS REAL PIT BAR B Q",CHARLOTTE,NC,28226,418,37119,MECKLENBURG,1520,"LSR - QUICK CASUAL",BBQ,BARBECUE,"INDEPENDENT (1-9 UNITS)","5 TO 9","$1,000,001 - $2,500,000","$7 TO $10",641554.731,576830.783012918,64723.9479870823,103695.298679833,98353.0045602647,109243.065650155,211979.491026476,0.14406159085604686,<50%
NAKATO,CHARLOTTE,NC,28226,4714,37119,MECKLENBURG,1520,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","OTHER ASIAN",JAPANESE,"INDEPENDENT (1-9 UNITS)","20 TO 49","$1,000,001 - $2,500,000","$15 TO $20",311113.563328164,292126.59113151,18986.9721966542,46659.8560598307,60262.9987111199,43321.8817417044,115465.197649597,0.4544150155891995,<50%
"CONTINENTAL CAFE EUTAW SHP CTR",FAYETTEVILLE,NC,28303,4152,37051,CUMBERLAND,2560,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$10 TO $15",55955.8473048619,50720.6243348665,5235.22296999547,6907.91192341331,9050.12760059755,12841.5558950113,17384.2269474513,0.07567156933710706,<50%
"BOJANGLES' FAMOUS CHICKEN 'N BISCUITS","HOPE MILLS",NC,28348,1722,37051,CUMBERLAND,2560,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",CHICKEN,"FRIED CHICKEN","501+ UNITS","20 TO 49","$1,000,001 - $2,500,000","$5 TO $7",498175.2396,412416.351540581,85758.8880594191,82744.5158956434,45215.5824566357,98469.4906833401,114294.944543163,0.4637571786990957,<50%
"DUNKIN' DONUTS",WILMINGTON,NC,28401,7783,37129,"NEW HANOVER",9200,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,"COFFEE / TEA","501+ UNITS","10 TO 19","$500,001 - $1,000,000","UNDER $5",208667.9196,145858.8758004,62809.0437996,56340.338292,26918.1616284,25040.150352,0,0.9490904248134169,>90%
"HIBACHI EXPRESS",WILMINGTON,NC,28403,1622,37129,"NEW HANOVER",9200,"LSR - QUICK CASUAL","OTHER ASIAN",JAPANESE,"INDEPENDENT (1-9 UNITS)","10 TO 19","$1,000,001 - $2,500,000","$7 TO $10",733864.5576,659827.832188235,74036.7254117647,118615.452141176,112504.484329412,124961.457176471,242480.068941176,0.23286821408849,<50%
"DUNKIN' DONUTS","LAKE WORTH",FL,33449,5456,12099,"PALM BEACH",NULL,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,"COFFEE / TEA","501+ UNITS","10 TO 19","$500,001 - $1,000,000","UNDER $5",209326.8198,146319.4470402,63007.3727598,56518.241346,27003.1597542,25119.218376,0,0.26462507836651394,<50%
"BRASSERIE DU SOLEIL",WILMINGTON,NC,28403,7234,37129,"NEW HANOVER",9200,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",EUROPEAN,FRENCH,"INDEPENDENT (1-9 UNITS)","OVER 50","$1,000,001 - $2,500,000","$15 TO $20",608960.044340327,571795.777674887,37164.2666654399,91329.9558886046,117956.150720744,84796.3513519583,226006.513918185,0.8934203102892678,">70% & <90%"
"EL CERRO GRANDE MEXICAN RESTAURANT",JACKSONVILLE,NC,28546,5726,37133,ONSLOW,3605,"LSR - QUICK CASUAL",MEXICAN,MEXICAN,"INDEPENDENT (1-9 UNITS)","5 TO 9","$500,001 - $1,000,000","$10 TO $15",311215.3992,279818.094594043,31397.3046059571,50302.1366914487,47710.6131366713,52993.3342291022,102830.325667129,0.2896845425980642,<50%
"OUTBACK STEAKHOUSE",HICKORY,NC,28602,5182,37035,CATAWBA,3290,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","STEAK, SEAFOOD & FISH","FAMILY STEAK / CHOPHOUSE","501+ UNITS","OVER 50","$2,500,001 - $5,000,000","$10 TO $15",905296.795940994,847903.198720217,57393.5972207776,117641.019717726,158123.059746378,150724.253474823,363492.782398258,0.6831473243067332,">50% & <70%"
"NARA EXPRESS",MARION,NC,28752,3356,37111,MCDOWELL,NULL,"LSR - QUICK CASUAL","OTHER ASIAN",JAPANESE,"INDEPENDENT (1-9 UNITS)","10 TO 19","<=$500,000","$7 TO $10",103455.9684,93018.7003165154,10437.2680834846,16721.7183898367,15860.2295956443,17616.3413684211,34183.4335644283,0.49974181615124647,<50%
"TOMATO JAM CAFE",ASHEVILLE,NC,28801,4503,37021,BUNCOMBE,480,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,"INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$10 TO $15",58846.1205250427,53554.6022030769,5291.51832196581,7659.97843401709,9134.55690598291,11163.733475812,20206.944812735,0.35447379624175657,<50%
"PIZZA HUT",BISHOPVILLE,SC,29010,7011,45061,LEE,NULL,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,"501+ UNITS","20 TO 49","$500,001 - $1,000,000","$7 TO $10",231901.4448,189824.939031122,42076.5057688775,40597.5424729592,22184.4494387755,48312.801,43555.4690647959,0.8744203010063569,">70% & <90%"
"CAMDEN HOUSE OF PIZZA",CAMDEN,SC,29020,4439,45055,KERSHAW,NULL,"LSR - QUICK CASUAL","PIZZA, PASTA & ITALIAN",PIZZERIA,"INDEPENDENT (1-9 UNITS)","10 TO 19","<=$500,000","$7 TO $10",150299.301966096,138283.368431165,12015.9335349311,24317.9607254557,20026.5558915518,26134.6554384751,44344.5166170075,0.7362845232475383,">70% & <90%"
"LAIRDS BAR B Q PIT",NORTH,SC,29112,8875,45075,ORANGEBURG,NULL,"LSR - QUICK CASUAL",BBQ,BARBECUE,"INDEPENDENT (1-9 UNITS)","10 TO 19","<=$500,000","$10 TO $15",150907.8312,135683.330240888,15224.5009591118,24391.4227006299,23134.7972246397,25696.3799256966,49862.2544639693,0.5503926009845587,">50% & <70%"
"VILLAGE IDIOT PIZZA & PUB",COLUMBIA,SC,29205,2212,45079,RICHLAND,1760,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","PIZZA, PASTA & ITALIAN","ITALIAN - PIZZA & PASTA","INDEPENDENT (1-9 UNITS)","10 TO 19","$500,001 - $1,000,000","$10 TO $15",166751.687053138,154485.588005497,12266.0990476409,22638.2982423271,27682.7978506642,23009.9982134677,64091.6950238204,0.5793415776023264,">50% & <70%"
"SEOUL RESTAURANT",COLUMBIA,SC,29206,5211,45079,RICHLAND,1760,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","OTHER ASIAN",KOREAN,"INDEPENDENT (1-9 UNITS)","10 TO 19","$500,001 - $1,000,000","$15 TO $20",158481.597386892,148809.612497914,9671.98488897855,23768.5829029719,30698.0389954537,22068.2150491439,58818.1009222004,0.4232095301286404,<50%
"ASC FOODSTORE & FRESH SEAFOOD",SPARTANBURG,SC,29303,3641,45083,SPARTANBURG,3160,"FSR - UPSCALE CASUAL DINING RESTAURANTS","STEAK, SEAFOOD & FISH","SEAFOOD & FISH","INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$30 TO $50",52324.9801560341,49377.2784697278,2947.70168630638,4912.83614384397,9046.16895286469,7002.4291170256,25468.1425696871,0.7862315942847687,">70% & <90%"
"THE KICKIN CHICKEN",CHARLESTON,SC,29401,1438,45019,CHARLESTON,1440,"LSR - QUICK CASUAL","AMERICAN AND AMERICAN TRADITIONAL","AMERICAN TRADITIONAL","INDEPENDENT (1-9 UNITS)","20 TO 49","$2,500,001 - $5,000,000","$7 TO $10",1263415.3326,1098521.58290523,164893.749694766,152764.962501806,215430.362998766,182942.54016048,437935.851860092,0.4590323118822638,<50%
"CHECKERS DRIVE-IN RESTAURANTS",TAMPA,FL,33603,6028,12057,HILLSBOROUGH,8280,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,"251-500 UNITS","20 TO 49","$500,001 - $1,000,000","$5 TO $7",301631.4855,252608.830473008,49022.6550269923,47299.5388573265,25846.7425449871,56288.4615424165,82192.6412930591,0.5018507503352054,">50% & <70%"
"GOLDEN CROWN CHINESE RESTAURANT",FLORENCE,SC,29501,5481,45041,FLORENCE,2655,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CHINESE,CHINESE,"INDEPENDENT (1-9 UNITS)","20 TO 49","$500,001 - $1,000,000","$15 TO $20",256175.386359496,240541.240145355,15634.1462141409,38420.3971235977,49621.4205927081,35671.8610216788,95075.7058050876,0.22052861134974255,<50%
ROCKEFELLERS,LORIS,SC,29569,2473,45051,HORRY,5330,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$15 TO $20",39742.9391736492,36264.0659462583,3478.87322739093,4876.79741693152,6406.77307714533,8278.26116151401,14147.721357989,0.9399894582243986,>90%
CHICK-FIL-A,"MYRTLE BEACH",SC,29577,9784,45051,HORRY,5330,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",CHICKEN,"FRIED CHICKEN","501+ UNITS","20 TO 49","$1,000,001 - $2,500,000","$5 TO $7",783792.1989,648865.48616076,134926.71273924,130184.121781797,71138.8643616378,154924.637943122,179823.240469695,0.14533630092942984,<50%
"ROLY POLY",GREENVILLE,SC,29607,5970,45045,GREENVILLE,3160,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,"51-100 UNITS","1 TO 4","<=$500,000","$5 TO $7",142468.5753,121938.68874836,20529.8865516402,22875.1881610163,21447.6132683526,31236.6982466182,30030.0575635333,0.27110028820059195,<50%
"LONGHORN STEAKHOUSE",GREENVILLE,SC,29615,3500,45045,GREENVILLE,3160,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","STEAK, SEAFOOD & FISH","FAMILY STEAK / CHOPHOUSE","251-500 UNITS","10 TO 19","$1,000,001 - $2,500,000","$20 TO $30",741983.32907628,694943.405236417,47039.9238398622,96418.8494176181,129598.02221811,123533.943638386,297919.517652461,0.9337584021152965,>90%
"JOY OF TOKYO",GREENVILLE,SC,29615,2547,45045,GREENVILLE,3160,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","OTHER ASIAN",JAPANESE,"INDEPENDENT (1-9 UNITS)","20 TO 49","$1,000,001 - $2,500,000","$15 TO $20",306526.029360756,287819.030106967,18706.9992537886,45971.8318146034,59374.3889359378,42683.0776924818,113762.602267369,0.5610257022147368,">50% & <70%"
"MAC DELI",PORTLAND,OR,97213,3747,41051,MULTNOMAH,6442,"LSR - DELIVERY AND TAKE AWAY ONLY","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",DELI,"INDEPENDENT (1-9 UNITS)","10 TO 19","<=$500,000","$7 TO $10",98978.7519,87007.1948233277,11971.5570766723,13605.9348688788,13928.6464074674,18175.9466572781,31667.3709802061,0.40872324912963776,<50%
"PIZZA HUT",CANTONMENT,FL,32533,9595,12033,ESCAMBIA,6080,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,"501+ UNITS","10 TO 19","$500,001 - $1,000,000","$7 TO $10",208461.1626,170637.692727742,37823.4698722577,36493.9981720026,19942.0755038265,43429.408875,39152.9415725128,0.3038240170017068,<50%
"NICK'S GREEK CAFE","PARK CITY",UT,84060,7372,49043,SUMMIT,NULL,"FSR - UPSCALE CASUAL DINING RESTAURANTS",EUROPEAN,GREEK,"INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$30 TO $50",31670.5708676081,29179.7550794351,2490.81578817299,4153.89096381289,6432.07613592233,6147.30298940865,9788.60228949691,0.8666140179789429,">70% & <90%"
WENDY'S,HOUSTON,TX,77096,1719,48201,HARRIS,3362,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,"501+ UNITS","20 TO 49","$1,000,001 - $2,500,000","$5 TO $7",478199.4246,400480.06653162,77719.3580683805,74987.5704385604,40976.8144473008,89238.395907455,130306.269942416,0.45304991779558845,<50%
SUBWAY,EVERETT,WA,98201,3786,53061,SNOHOMISH,7602,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,"501+ UNITS","5 TO 9","<=$500,000","$5 TO $7",140672.5785,120401.497165394,20271.0813346058,22586.8174473339,21177.2389439342,30842.9201101038,29651.4906608016,0.2661975669518356,<50%
"I LOVE YOU GRAND BUFFET",HARLINGEN,TX,78550,5938,48061,CAMERON,1240,"LSR - BUFFET RESTAURANTS","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","20 TO 49","$500,001 - $1,000,000","$7 TO $10",226041.015362936,202050.759578772,23990.2557841642,35848.8167552739,32958.1502613565,41994.3281990351,69649.1296959606,0.5390259762867846,">50% & <70%"
"AMELIA'S DINER",AUGUSTA,GA,30906,4315,13245,RICHMOND,600,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$15 TO $20",94800.0382432823,86501.7764172205,8298.26182606183,11632.7727954348,15282.2701430222,19746.3874342676,33746.9888659347,0.20061828128019388,<50%
"COLD STONE CREAMERY",BUFFALO,NY,14226,1042,36029,ERIE,1280,"LSR - ICE CREAM PARLORS, FROZEN DESSERTS","FROZEN DESSERT","ICE CREAM / DAIRY","501+ UNITS","20 TO 49","<=$500,000","$7 TO $10",83508.6,68393.5434,15115.0566,11691.204,10772.6094,30898.182,0,0.9118830442709457,>90%
"TAKUMI RESTAURANT","LOS ANGELES",CA,90012,4202,6037,"LOS ANGELES",4472,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","OTHER ASIAN",JAPANESE,"INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$15 TO $20",42645.3702611297,40042.7628697894,2602.60739134029,6395.82156662074,8260.44954642787,5938.27433147018,15827.1984460146,0.3989766331649175,<50%
"SUISUN SEAFOOD CENTER","SUISUN CITY",CA,94585,4154,6095,SOLANO,7362,"FSR - UPSCALE CASUAL DINING RESTAURANTS","STEAK, SEAFOOD & FISH","SEAFOOD & FISH","INDEPENDENT (1-9 UNITS)","5 TO 9","$500,001 - $1,000,000","$30 TO $50",239175.972827956,225702.113567493,13473.8592604632,22456.432100772,41349.7769748883,32007.9012209671,116414.144010402,0.10656906675995514,<50%
"HIGHLANDP TOWER CAFETERIA",MEMPHIS,TN,38111,4445,47157,SHELBY,4920,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)",0,"$500,001 - $1,000,000","$15 TO $20",161055.128529327,146957.268974285,14097.8595550419,19762.8371511124,25962.9429240104,33547.0008783588,57332.5257035539,0.6246048422468307,">50% & <70%"
"TACO DEL MAR",BOISE,ID,83716,6706,16001,ADA,1080,"LSR - QUICK CASUAL",MEXICAN,MEXICAN,"101-250 UNITS","1 TO 4","$500,001 - $1,000,000","$5 TO $7",191413.08,172102.16288673,19310.91711327,30938.3370470802,29344.4200790007,32593.5585139319,63245.8079000747,0.06814252571205393,<50%
"MANNY'S UPTOWN TEXMEX RESTAURANTE",ADDISON,TX,75001,4957,48113,DALLAS,1922,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","AMERICAN REGIONAL","SOUTHWESTERN / TEX-MEX","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$15 TO $20",107811.026028931,101231.419110461,6579.60691847077,16169.1663402873,20883.1002194942,15012.4490559437,40012.4677820803,0.22854969676785852,<50%
"RIO WRAP",YPSILANTI,MI,48197,0,26161,WASHTENAW,2162,"LSR - QUICK CASUAL",MEXICAN,MEXICAN,"INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$7 TO $10",83199.4434,74805.7769098751,8393.66649012491,13447.6307577239,12754.820190285,14167.0878854489,27490.3680285043,0.6717943954114832,">50% & <70%"
"BIG BERTHA'S GRILL",READING,PA,19608,9383,42011,BERKS,6680,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","BAR & GRILL, BREW PUB, & EATERTAINMENT","BAR & GRILL","INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$15 TO $20",40502.5332391645,37660.6898600522,2841.84337911227,5247.63671592689,6580.84719007833,8219.79390078329,14269.3617289817,0.7347345387889237,">70% & <90%"
"SANDRA'S TASTE OF TAMPA",TAMPA,FL,33614,6512,12057,HILLSBOROUGH,8280,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","BAR & GRILL, BREW PUB, & EATERTAINMENT","BAR & GRILL","INDEPENDENT (1-9 UNITS)",0,"$500,001 - $1,000,000","$10 TO $15",155532.960375979,144620.054976501,10912.9053994778,20151.3438328982,25270.978464752,31564.6646475196,54795.4879582245,0.7594592497064532,">70% & <90%"
"TIN STAR TACO BAR",DALLAS,TX,75225,4427,48113,DALLAS,1922,"LSR - QUICK CASUAL",MEXICAN,MEXICAN,"INDEPENDENT (1-9 UNITS)","10 TO 19","<=$500,000","$7 TO $10",158469.3216,142481.97144392,15987.3501560799,25613.5959114338,24294.0051049002,26983.9402105263,52360.6864900182,0.6106410172381548,">50% & <70%"
"CAFE FOREST",HOUSTON,TX,77080,7615,48201,HARRIS,3362,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","10 TO 19","<=$500,000","$15 TO $20",110906.450970665,100530.05551589,10376.3954547759,13691.7235989588,17937.670169579,25452.4139630602,34456.1472388411,0.9324872024058515,>90%
"RAMON CAFE",TAMPA,FL,33624,5000,12057,HILLSBOROUGH,8280,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$15 TO $20",37047.1355416569,33581.0095816025,3466.12596005432,4573.57651904029,5991.89039282933,8502.11165986419,11509.714230584,0.18992934626375746,<50%
"THIRTYFOUR ST SEAFOOD MARKET & RESTAURANT",TAMPA,FL,33610,4532,12057,HILLSBOROUGH,8280,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","STEAK, SEAFOOD & FISH","SEAFOOD & FISH","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$10 TO $15",110564.752188632,103555.217986831,7009.53420180118,14367.6087782776,19311.7185375591,18408.0953439567,44393.7166114075,0.6547139149948836,">50% & <70%"
PANDA,"NEW PORT RICHEY",FL,34653,6217,12101,PASCO,8280,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CHINESE,CHINESE,"INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$15 TO $20",28909.1922817949,27144.8910915469,1764.30119024798,4335.71180968313,5599.73856035229,4025.54165714426,10729.2191475005,0.2964327722551997,<50%
"RICE VALLEY RESTAURANT",NEWTONVILLE,MA,2460,1625,25017,MIDDLESEX,1122,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CHINESE,CHINESE,"INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$15 TO $20",121879.065749498,114440.899415686,7438.16633381224,18279.0477012399,23608.0931464475,16971.3927503051,45233.6126576068,0.9402534825490375,>90%
"L&L HAWAIIAN BARBECUE","LAS VEGAS",NV,89123,3215,32003,CLARK,4120,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",BBQ,BARBECUE,"101-250 UNITS","10 TO 19","$500,001 - $1,000,000","$7 TO $10",207382.1697,169754.473730835,37627.6959691645,36305.1056011798,19838.8555197704,43204.6186875,38950.2863371492,0.5698526977276179,">50% & <70%"
"BIG MAMA'S & PAPA'S PIZZERIA",BURBANK,CA,91502,1112,6037,"LOS ANGELES",4472,"LSR - QUICK CASUAL","PIZZA, PASTA & ITALIAN",PIZZERIA,"INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$10 TO $15",62379.1851504951,57392.1750118812,4987.01013861386,10092.7586138614,8311.68356435644,10846.7470514852,18404.4421782178,0.3081331604945935,<50%
"RECOVERY ROOM SPORTS GRILL",ALBANY,NY,12208,3475,36001,ALBANY,160,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","BAR & GRILL, BREW PUB, & EATERTAINMENT","BAR & GRILL","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$15 TO $20",122428.770419843,113838.60672376,8590.16369608355,15862.2599467363,19892.2132856397,24846.3288563969,43132.6208866841,0.2876897559964028,<50%
SUBWAY,PHOENIX,AZ,85041,5004,4013,MARICOPA,6200,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,"501+ UNITS","5 TO 9","<=$500,000","$5 TO $7",140672.5785,120401.497165394,20271.0813346058,22586.8174473339,21177.2389439342,30842.9201101038,29651.4906608016,0.9662123471113193,>90%
"MARISCOS NAYARIT","LOS ANGELES",CA,90044,6008,6037,"LOS ANGELES",4472,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$15 TO $20",39742.9391736492,36264.0659462583,3478.87322739093,4876.79741693152,6406.77307714533,8278.26116151401,14147.721357989,0.39332114352143877,<50%
"MELODY RESTAURANT",PASADENA,CA,91104,5009,6037,"LOS ANGELES",4472,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","AMERICAN REGIONAL","SOUTHERN & SOUL","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$15 TO $20",82980.7782309781,77916.5383043299,5064.2399266483,12445.2020881716,16073.4571584924,11554.8914772486,30797.088552037,0.9606409976391731,>90%
"FARMER BOYS",ESCONDIDO,CA,92027,2311,6073,"SAN DIEGO",7320,"LSR - QUICK CASUAL",HAMBURGERS,HAMBURGERS,"51-100 UNITS","20 TO 49","$1,000,001 - $2,500,000","$5 TO $7",579659.6556,530085.199530869,49574.4560691314,78183.0484256927,74155.1238700757,82365.8931565256,210691.438293808,0.6816134531960513,">50% & <70%"
STARBUCKS,"SAN MARCOS",CA,92078,2419,6073,"SAN DIEGO",7320,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,"COFFEE / TEA","501+ UNITS","5 TO 9","$500,001 - $1,000,000","UNDER $5",178199.4228,124561.3965372,53638.0262628,48113.844156,22987.7255412,21383.930736,0,0.15947336627642994,<50%
